index,NDA,BR,ID1,ID2,ID3,ID4
229,2,0.3916717,-13,-13,0,0
229,2,0.3521542,-15,-13,0,0
229,2,0.2160234,-15,-15,0,0
229,2,0.03444749,-15,-11,0,0
229,2,0.003336006,-11,-11,0,0
229,2,0.00236721,-13,-11,0,0
233,2,0.04341594,-13,-13,0,0
233,2,0.03907205,-15,-13,0,0
233,2,0.02399077,-15,-15,0,0
233,2,0.003822122,-15,-11,0,0
233,2,0.0003697757,-11,-11,0,0
233,2,0.0002624018,-13,-11,0,0
233,3,0.4770871,-3,4,24,0
233,3,0.2962734,-15,16,24,0
233,3,0.02792046,-1,2,24,0
233,3,0.01059341,-13,14,24,0
233,3,0.009425932,-11,12,24,0
233,4,0.05582318,-3,-3,4,4
233,4,0.01194348,-15,-15,16,16
239,2,0.3653325,-13,-13,0,0
239,2,0.3287168,-15,-13,0,0
239,2,0.2018054,-15,-15,0,0
239,2,0.03215776,-15,-11,0,0
239,2,0.003111704,-11,-11,0,0
239,2,0.002208145,-13,-11,0,0
239,3,0.02553203,-3,4,24,0
239,3,0.01519998,-15,16,24,0
239,3,0.003110213,-1,2,24,0
239,3,0.001102248,-13,14,24,0
239,3,0.001024543,-11,12,24,0
239,4,0.01707138,-3,-3,4,4
239,4,0.003627307,-15,-15,16,16
240,2,5.1605e-06,-13,-13,0,0
240,2,4.644142e-06,-15,-13,0,0
240,2,2.85158e-06,-15,-15,0,0
240,2,4.543048e-07,-15,-11,0,0
240,2,4.395312e-08,-11,-11,0,0
240,2,3.118902e-08,-13,-11,0,0
240,3,0.3381294,-3,4,24,0
240,3,0.3261502,-1,2,24,0
240,3,0.1169296,-15,16,24,0
240,3,0.1087948,-11,12,24,0
240,3,0.10869,-13,14,24,0
240,4,0.001292868,-3,-3,4,4
243,2,0.2393189,-13,-13,0,0
243,2,0.2153393,-15,-13,0,0
243,2,0.1321924,-15,-15,0,0
243,2,0.0210649,-15,-11,0,0
243,2,0.002038368,-11,-11,0,0
243,2,0.001446492,-13,-11,0,0
243,3,0.1488827,-3,4,24,0
243,3,0.07552257,-15,16,24,0
243,3,0.06185561,-1,2,24,0
243,3,0.02108317,-13,14,24,0
243,3,0.02036236,-11,12,24,0
243,4,0.05018966,-3,-3,4,4
243,4,0.01070351,-15,-15,16,16
246,2,0.3434003,-13,-13,0,0
246,2,0.3089045,-15,-13,0,0
246,2,0.1895767,-15,-15,0,0
246,2,0.03021767,-15,-11,0,0
246,2,0.002924877,-11,-11,0,0
246,2,0.002075494,-13,-11,0,0
246,3,0.004406278,-1,2,24,0
246,3,0.002616025,-3,4,24,0
246,3,0.001455165,-13,14,24,0
246,3,0.001423553,-11,12,24,0
246,3,0.0005220361,-15,16,24,0
246,4,0.09252068,-3,-3,4,4
246,4,0.0199567,-15,-15,16,16
249,2,0.3060583,-13,-13,0,0
249,2,0.2754239,-15,-13,0,0
249,2,0.1691057,-15,-15,0,0
249,2,0.02694234,-15,-11,0,0
249,2,0.002606744,-11,-11,0,0
249,2,0.001849792,-13,-11,0,0
249,3,0.1172666,-3,4,24,0
249,3,0.07496012,-15,16,24,0
249,3,0.0004100798,-13,14,24,0
249,4,0.02088982,-3,-3,4,4
249,4,0.004486624,-15,-15,16,16
251,2,0.3851061,-13,-13,0,0
251,2,0.3464518,-15,-13,0,0
251,2,0.2126497,-15,-15,0,0
251,2,0.03389092,-15,-11,0,0
251,2,0.003280054,-11,-11,0,0
251,2,0.002327565,-13,-11,0,0
251,3,0.0008958441,-3,4,24,0
251,3,0.000370264,-15,16,24,0
251,4,0.0124103,-3,-3,4,4
251,4,0.002617422,-15,-15,16,16
256,2,0.1435937,-13,-13,0,0
256,2,0.1292248,-15,-13,0,0
256,2,0.07934523,-15,-15,0,0
256,2,0.01264098,-15,-11,0,0
256,2,0.001222982,-11,-11,0,0
256,2,0.0008678614,-13,-11,0,0
256,3,0.3192149,-3,4,24,0
256,3,0.1856758,-15,16,24,0
256,3,0.05423742,-1,2,24,0
256,3,0.01859888,-13,14,24,0
256,3,0.0182805,-11,12,24,0
256,4,0.03056229,-3,-3,4,4
256,4,0.006534641,-15,-15,16,16
259,2,0.04386363,-13,-13,0,0
259,2,0.03946739,-15,-13,0,0
259,2,0.02422873,-15,-15,0,0
259,2,0.003860707,-15,-11,0,0
259,2,0.000373588,-11,-11,0,0
259,2,0.000265102,-13,-11,0,0
259,3,0.3049378,-3,4,24,0
259,3,0.2693419,-1,2,24,0
259,3,0.1103177,-15,16,24,0
259,3,0.09164703,-11,12,24,0
259,3,0.09055209,-13,14,24,0
259,4,0.01745633,-3,-3,4,4
259,4,0.003688027,-15,-15,16,16
260,2,0.39148,-13,-13,0,0
260,2,0.3521903,-15,-13,0,0
260,2,0.2161769,-15,-15,0,0
260,2,0.03445252,-15,-11,0,0
260,2,0.003334261,-11,-11,0,0
260,2,0.00236604,-13,-11,0,0
269,2,0.002006074,-13,-13,0,0
269,2,0.001805135,-15,-13,0,0
269,2,0.001108275,-15,-15,0,0
269,2,0.0001765856,-15,-11,0,0
269,2,1.708557e-05,-11,-11,0,0
269,2,1.212463e-05,-13,-11,0,0
269,3,0.3343108,-3,4,24,0
269,3,0.3282134,-1,2,24,0
269,3,0.1155339,-15,16,24,0
269,3,0.1080281,-13,14,24,0
269,3,0.1070484,-11,12,24,0
269,4,0.001740138,-3,-3,4,4
280,2,0.001532914,-13,-13,0,0
280,2,0.00137944,-15,-13,0,0
280,2,0.0008468221,-15,-15,0,0
280,2,0.0001349293,-15,-11,0,0
280,2,1.305574e-05,-11,-11,0,0
280,2,9.264955e-06,-13,-11,0,0
280,3,0.3373168,-3,4,24,0
280,3,0.3203903,-1,2,24,0
280,3,0.1200048,-15,16,24,0
280,3,0.1062312,-13,14,24,0
280,3,0.1038091,-11,12,24,0
280,4,0.006868227,-3,-3,4,4
280,4,0.001463224,-15,-15,16,16
281,2,0.2976761,-13,-13,0,0
281,2,0.2679028,-15,-13,0,0
281,2,0.1645015,-15,-15,0,0
281,2,0.02620696,-15,-11,0,0
281,2,0.002535388,-11,-11,0,0
281,2,0.001799107,-13,-11,0,0
281,3,0.1345234,-3,4,24,0
281,3,0.08526196,-15,16,24,0
281,3,0.0004603697,-13,14,24,0
281,4,0.01574678,-3,-3,4,4
281,4,0.003385649,-15,-15,16,16
282,2,0.387708,-13,-13,0,0
282,2,0.3487638,-15,-13,0,0
282,2,0.2140466,-15,-15,0,0
282,2,0.03411649,-15,-11,0,0
282,2,0.003302217,-11,-11,0,0
282,2,0.002343331,-13,-11,0,0
282,4,0.008030449,-3,-3,4,4
282,4,0.001689157,-15,-15,16,16
283,2,7.517263e-05,-13,-13,0,0
283,2,6.765035e-05,-15,-13,0,0
283,2,4.153794e-05,-15,-15,0,0
283,2,6.617671e-06,-15,-11,0,0
283,2,6.402514e-07,-11,-11,0,0
283,2,4.543328e-07,-13,-11,0,0
283,3,0.3416025,-3,4,24,0
283,3,0.3204157,-1,2,24,0
283,3,0.1213626,-15,16,24,0
283,3,0.1078558,-11,12,24,0
283,3,0.1061761,-13,14,24,0
283,4,0.002395217,-3,-3,4,4
288,2,0.3881581,-13,-13,0,0
288,2,0.3492424,-15,-13,0,0
288,2,0.2143768,-15,-15,0,0
288,2,0.03416267,-15,-11,0,0
288,2,0.003306082,-11,-11,0,0
288,2,0.002345989,-13,-11,0,0
288,3,0.002360141,-3,4,24,0
288,3,0.001292267,-15,16,24,0
288,4,0.003915338,-3,-3,4,4
288,4,0.0008402665,-15,-15,16,16
289,2,0.3922243,-13,-13,0,0
289,2,0.3520439,-15,-13,0,0
289,2,0.2155822,-15,-15,0,0
289,2,0.03443826,-15,-11,0,0
289,2,0.003340736,-11,-11,0,0
289,2,0.002370621,-13,-11,0,0
291,2,0.01878513,-13,-13,0,0
291,2,0.01690518,-15,-13,0,0
291,2,0.0103797,-15,-15,0,0
291,2,0.001653669,-15,-11,0,0
291,2,0.0001599956,-11,-11,0,0
291,2,0.000113534,-13,-11,0,0
291,3,0.4868757,-3,4,24,0
291,3,0.2990681,-15,16,24,0
291,3,0.05052631,-1,2,24,0
291,3,0.01751476,-13,14,24,0
291,3,0.01701198,-11,12,24,0
291,4,0.06684128,-3,-3,4,4
291,4,0.01416458,-15,-15,16,16
292,2,0.3918332,-13,-13,0,0
292,2,0.3521277,-15,-13,0,0
292,2,0.2158878,-15,-15,0,0
292,2,0.03444558,-15,-11,0,0
292,2,0.00333742,-11,-11,0,0
292,2,0.002368254,-13,-11,0,0
294,2,0.3916251,-13,-13,0,0
294,2,0.3521621,-15,-13,0,0
294,2,0.2160614,-15,-15,0,0
294,2,0.03444896,-15,-11,0,0
294,2,0.003335479,-11,-11,0,0
294,2,0.002366901,-13,-11,0,0
302,2,0.391155,-13,-13,0,0
302,2,0.3518583,-15,-13,0,0
302,2,0.2159458,-15,-15,0,0
302,2,0.03441939,-15,-11,0,0
302,2,0.003331523,-11,-11,0,0
302,2,0.002364111,-13,-11,0,0
302,4,0.0009258748,-3,-3,4,4
303,2,0.1690622,-13,-13,0,0
303,2,0.1521394,-15,-13,0,0
303,2,0.09341393,-15,-15,0,0
303,2,0.01488257,-15,-11,0,0
303,2,0.001439869,-11,-11,0,0
303,2,0.001021759,-13,-11,0,0
303,3,0.2789385,-3,4,24,0
303,3,0.162357,-15,16,24,0
303,3,0.05591356,-1,2,24,0
303,3,0.01892158,-13,14,24,0
303,3,0.01868643,-11,12,24,0
303,4,0.02739042,-3,-3,4,4
303,4,0.005832802,-15,-15,16,16
309,2,0.3916947,-13,-13,0,0
309,2,0.3521577,-15,-13,0,0
309,2,0.2159951,-15,-15,0,0
309,2,0.03444876,-15,-11,0,0
309,2,0.003336337,-11,-11,0,0
309,2,0.002367448,-13,-11,0,0
310,2,0.07246671,-13,-13,0,0
310,2,0.06519462,-15,-13,0,0
310,2,0.04001749,-15,-15,0,0
310,2,0.006377446,-15,-11,0,0
310,2,0.0006172435,-11,-11,0,0
310,2,0.0004379997,-13,-11,0,0
310,3,0.1915057,-3,4,24,0
310,3,0.1824875,-1,2,24,0
310,3,0.06518356,-15,16,24,0
310,3,0.06159725,-11,12,24,0
310,3,0.06057496,-13,14,24,0
310,4,0.2081995,-3,-3,4,4
310,4,0.04534004,-15,-15,16,16
313,2,7.729607e-05,-13,-13,0,0
313,2,6.956242e-05,-15,-13,0,0
313,2,4.271197e-05,-15,-15,0,0
313,2,6.804742e-06,-15,-11,0,0
313,2,6.583361e-07,-11,-11,0,0
313,2,4.671681e-07,-13,-11,0,0
313,3,0.3474671,-3,4,24,0
313,3,0.31332,-1,2,24,0
313,3,0.1263084,-15,16,24,0
313,3,0.1045511,-13,14,24,0
313,3,0.1044955,-11,12,24,0
313,4,0.003660437,-3,-3,4,4
314,2,0.0001923192,-13,-13,0,0
314,2,0.0001730572,-15,-13,0,0
314,2,0.0001062438,-15,-15,0,0
314,2,1.692875e-05,-15,-11,0,0
314,2,1.638012e-06,-11,-11,0,0
314,2,1.162377e-06,-13,-11,0,0
314,3,0.3468363,-3,4,24,0
314,3,0.3071934,-1,2,24,0
314,3,0.1264924,-15,16,24,0
314,3,0.1037413,-11,12,24,0
314,3,0.1020168,-13,14,24,0
314,4,0.01092115,-3,-3,4,4
314,4,0.002307229,-15,-15,16,16
315,2,0.3919169,-13,-13,0,0
315,2,0.3521055,-15,-13,0,0
315,2,0.2158271,-15,-15,0,0
315,2,0.03444373,-15,-11,0,0
315,2,0.003338032,-11,-11,0,0
315,2,0.002368729,-13,-11,0,0
318,2,0.3836244,-13,-13,0,0
318,2,0.3451391,-15,-13,0,0
318,2,0.2118554,-15,-15,0,0
318,2,0.03376237,-15,-11,0,0
318,2,0.003267362,-11,-11,0,0
318,2,0.002318594,-13,-11,0,0
318,3,0.003798798,-3,4,24,0
318,3,0.001861724,-15,16,24,0
318,3,0.001634825,-1,2,24,0
318,3,0.0005485576,-13,14,24,0
318,4,0.01002356,-3,-3,4,4
318,4,0.002165345,-15,-15,16,16
320,2,0.3916403,-13,-13,0,0
320,2,0.352162,-15,-13,0,0
320,2,0.2160444,-15,-15,0,0
320,2,0.03445043,-15,-11,0,0
320,2,0.003335822,-11,-11,0,0
320,2,0.002367079,-13,-11,0,0
321,2,0.2039546,-13,-13,0,0
321,2,0.1835165,-15,-13,0,0
321,2,0.1126661,-15,-15,0,0
321,2,0.01795218,-15,-11,0,0
321,2,0.001737054,-11,-11,0,0
321,2,0.001232647,-13,-11,0,0
321,3,0.1874257,-3,4,24,0
321,3,0.09540656,-15,16,24,0
321,3,0.07731964,-1,2,24,0
321,3,0.02632576,-13,14,24,0
321,3,0.02545946,-11,12,24,0
321,4,0.05534055,-3,-3,4,4
321,4,0.01166323,-15,-15,16,16
324,2,0.0001209908,-13,-13,0,0
324,2,0.000108882,-15,-13,0,0
324,2,6.685306e-05,-15,-15,0,0
324,2,1.065112e-05,-15,-11,0,0
324,2,1.030495e-06,-11,-11,0,0
324,2,7.312562e-07,-13,-11,0,0
324,3,0.3393159,-3,4,24,0
324,3,0.3227454,-1,2,24,0
324,3,0.1197221,-15,16,24,0
324,3,0.1087117,-11,12,24,0
324,3,0.1071165,-13,14,24,0
324,4,0.002079251,-3,-3,4,4
326,2,0.3921258,-13,-13,0,0
326,2,0.35206,-15,-13,0,0
326,2,0.215663,-15,-15,0,0
326,2,0.03444137,-15,-11,0,0
326,2,0.00333985,-11,-11,0,0
326,2,0.002369944,-13,-11,0,0
332,2,0.3915299,-13,-13,0,0
332,2,0.3521816,-15,-13,0,0
332,2,0.2161368,-15,-15,0,0
332,2,0.03445072,-15,-11,0,0
332,2,0.003334686,-11,-11,0,0
332,2,0.002366327,-13,-11,0,0
337,2,0.002634716,-13,-13,0,0
337,2,0.00237064,-15,-13,0,0
337,2,0.001455298,-15,-15,0,0
337,2,0.0002319011,-15,-11,0,0
337,2,2.244032e-05,-11,-11,0,0
337,2,1.592393e-05,-13,-11,0,0
337,3,0.334443,-3,4,24,0
337,3,0.3224669,-1,2,24,0
337,3,0.1129966,-15,16,24,0
337,3,0.1095843,-11,12,24,0
337,3,0.1082177,-13,14,24,0
337,4,0.004581007,-3,-3,4,4
337,4,0.0009795487,-15,-15,16,16
340,2,0.3667061,-13,-13,0,0
340,2,0.3299256,-15,-13,0,0
340,2,0.2025174,-15,-15,0,0
340,2,0.03227343,-15,-11,0,0
340,2,0.003123219,-11,-11,0,0
340,2,0.002216317,-13,-11,0,0
340,3,0.0132577,-3,4,24,0
340,3,0.006930361,-1,2,24,0
340,3,0.006155424,-15,16,24,0
340,3,0.002336921,-11,12,24,0
340,3,0.002323687,-13,14,24,0
340,4,0.02656534,-3,-3,4,4
340,4,0.005668513,-15,-15,16,16
361,2,0.06997483,-13,-13,0,0
361,2,0.06297542,-15,-13,0,0
361,2,0.03866853,-15,-15,0,0
361,2,0.00616032,-15,-11,0,0
361,2,0.00059598,-11,-11,0,0
361,2,0.0004229211,-13,-11,0,0
361,3,0.4217223,-3,4,24,0
361,3,0.2486713,-15,16,24,0
361,3,0.06133067,-1,2,24,0
361,3,0.02114046,-13,14,24,0
361,3,0.02063297,-11,12,24,0
361,4,0.03931588,-3,-3,4,4
361,4,0.008388412,-15,-15,16,16
368,2,0.3916196,-13,-13,0,0
368,2,0.3521651,-15,-13,0,0
368,2,0.2160638,-15,-15,0,0
368,2,0.03444912,-15,-11,0,0
368,2,0.003335465,-11,-11,0,0
368,2,0.002366952,-13,-11,0,0
373,2,0.3915489,-13,-13,0,0
373,2,0.3521799,-15,-13,0,0
373,2,0.216119,-15,-15,0,0
373,2,0.03445085,-15,-11,0,0
373,2,0.003334879,-11,-11,0,0
373,2,0.002366494,-13,-11,0,0
381,2,0.3283023,-13,-13,0,0
381,2,0.295427,-15,-13,0,0
381,2,0.1813793,-15,-15,0,0
381,2,0.02889923,-15,-11,0,0
381,2,0.002796173,-11,-11,0,0
381,2,0.001984227,-13,-11,0,0
381,3,0.06829933,-3,4,24,0
381,3,0.03458185,-15,16,24,0
381,3,0.02967198,-1,2,24,0
381,3,0.00981863,-11,12,24,0
381,3,0.009795728,-13,14,24,0
381,4,0.007437572,-3,-3,4,4
381,4,0.001606752,-15,-15,16,16
383,2,0.0001414304,-13,-13,0,0
383,2,0.0001272797,-15,-13,0,0
383,2,7.814924e-05,-15,-15,0,0
383,2,1.24502e-05,-15,-11,0,0
383,2,1.204558e-06,-11,-11,0,0
383,2,8.547829e-07,-13,-11,0,0
383,3,0.3396932,-3,4,24,0
383,3,0.3241537,-1,2,24,0
383,3,0.1185202,-15,16,24,0
383,3,0.1085316,-11,12,24,0
383,3,0.1070039,-13,14,24,0
383,4,0.00173603,-3,-3,4,4
389,2,0.1357792,-13,-13,0,0
389,2,0.1221573,-15,-13,0,0
389,2,0.07498676,-15,-15,0,0
389,2,0.01194967,-15,-11,0,0
389,2,0.001156427,-11,-11,0,0
389,2,0.0008206174,-13,-11,0,0
389,3,0.2101976,-3,4,24,0
389,3,0.1993976,-1,2,24,0
389,3,0.07158029,-15,16,24,0
389,3,0.06788356,-11,12,24,0
389,3,0.06704907,-13,14,24,0
389,4,0.03048935,-3,-3,4,4
389,4,0.006552523,-15,-15,16,16
404,2,0.3896113,-13,-13,0,0
404,2,0.3504834,-15,-13,0,0
404,2,0.2151157,-15,-15,0,0
404,2,0.03428568,-15,-11,0,0
404,2,0.003318362,-11,-11,0,0
404,2,0.002354794,-13,-11,0,0
404,3,0.000106607,-3,4,24,0
404,3,3.478795e-05,-15,16,24,0
404,4,0.003870561,-3,-3,4,4
404,4,0.0008187018,-15,-15,16,16
422,2,0.3910242,-13,-13,0,0
422,2,0.3518164,-15,-13,0,0
422,2,0.2159664,-15,-15,0,0
422,2,0.034415,-15,-11,0,0
422,2,0.003330439,-11,-11,0,0
422,2,0.002363255,-13,-11,0,0
422,3,0.0004382537,-3,4,24,0
422,3,0.0002254605,-15,16,24,0
422,4,0.000420687,-3,-3,4,4
426,2,0.3398334,-13,-13,0,0
426,2,0.3057717,-15,-13,0,0
426,2,0.18771,-15,-15,0,0
426,2,0.02991111,-15,-11,0,0
426,2,0.002894416,-11,-11,0,0
426,2,0.002053921,-13,-11,0,0
426,3,0.0491256,-3,4,24,0
426,3,0.02400885,-15,16,24,0
426,3,0.02300645,-1,2,24,0
426,3,0.00771803,-11,12,24,0
426,3,0.007684397,-13,14,24,0
426,4,0.01672417,-3,-3,4,4
426,4,0.003557926,-15,-15,16,16
427,2,0.05488108,-13,-13,0,0
427,2,0.0493663,-15,-13,0,0
427,2,0.03029599,-15,-15,0,0
427,2,0.004829002,-15,-11,0,0
427,2,0.0004674306,-11,-11,0,0
427,2,0.0003317027,-13,-11,0,0
427,3,0.001164976,-1,2,24,0
427,3,0.0003926712,-11,12,24,0
427,3,0.0003839322,-13,14,24,0
427,3,0.0003174097,-3,4,24,0
427,4,0.4413236,-3,-1,2,4
427,4,0.283364,-15,-1,2,16
427,4,0.1095676,-3,-3,4,4
427,4,0.02331426,-15,-15,16,16
428,2,0.3500103,-13,-13,0,0
428,2,0.3148444,-15,-13,0,0
428,2,0.1932458,-15,-15,0,0
428,2,0.0307989,-15,-11,0,0
428,2,0.002980951,-11,-11,0,0
428,2,0.002115329,-13,-11,0,0
428,3,0.02791967,-1,2,24,0
428,3,0.02326732,-3,4,24,0
428,3,0.009350097,-11,12,24,0
428,3,0.009213917,-13,14,24,0
428,3,0.006641506,-15,16,24,0
428,4,0.02446422,-3,-3,4,4
428,4,0.005147602,-15,-15,16,16
429,2,0.001523093,-13,-13,0,0
429,2,0.00137049,-15,-13,0,0
429,2,0.0008413486,-15,-15,0,0
429,2,0.0001340624,-15,-11,0,0
429,2,1.297231e-05,-11,-11,0,0
429,2,9.2055e-06,-13,-11,0,0
429,3,0.3344409,-3,4,24,0
429,3,0.3270454,-1,2,24,0
429,3,0.1149526,-15,16,24,0
429,3,0.1084183,-13,14,24,0
429,3,0.105664,-11,12,24,0
429,4,0.004601486,-3,-3,4,4
429,4,0.0009861771,-15,-15,16,16
430,2,0.0001196187,-13,-13,0,0
430,2,0.0001076478,-15,-13,0,0
430,2,6.609603e-05,-15,-15,0,0
430,2,1.053035e-05,-15,-11,0,0
430,2,1.018819e-06,-11,-11,0,0
430,2,7.229394e-07,-13,-11,0,0
430,3,0.3383061,-3,4,24,0
430,3,0.3262355,-1,2,24,0
430,3,0.1167956,-15,16,24,0
430,3,0.1092539,-11,12,24,0
430,3,0.1077675,-13,14,24,0
430,4,0.001335747,-3,-3,4,4
434,2,0.3881093,-13,-13,0,0
434,2,0.3491393,-15,-13,0,0
434,2,0.2142858,-15,-15,0,0
434,2,0.03415303,-15,-11,0,0
434,2,0.003305545,-11,-11,0,0
434,2,0.002345662,-13,-11,0,0
434,3,0.0001120573,-3,4,24,0
434,3,4.521755e-05,-15,16,24,0
434,4,0.007026319,-3,-3,4,4
434,4,0.001477839,-15,-15,16,16
435,2,7.494088e-05,-13,-13,0,0
435,2,6.743597e-05,-15,-13,0,0
435,2,4.140149e-05,-15,-15,0,0
435,2,6.596666e-06,-15,-11,0,0
435,2,6.382737e-07,-11,-11,0,0
435,2,4.529392e-07,-13,-11,0,0
435,3,0.3367069,-3,4,24,0
435,3,0.3295051,-1,2,24,0
435,3,0.1151318,-15,16,24,0
435,3,0.1097778,-13,14,24,0
435,3,0.106816,-11,12,24,0
435,4,0.001871031,-3,-3,4,4
438,2,0.2014387,-13,-13,0,0
438,2,0.1812703,-15,-13,0,0
438,2,0.1112924,-15,-15,0,0
438,2,0.01773221,-15,-11,0,0
438,2,0.001715681,-11,-11,0,0
438,2,0.00121748,-13,-11,0,0
438,3,0.1982011,-3,4,24,0
438,3,0.1009812,-1,2,24,0
438,3,0.09562783,-15,16,24,0
438,3,0.03392039,-11,12,24,0
438,3,0.03350741,-13,14,24,0
438,4,0.01903154,-3,-3,4,4
438,4,0.004063769,-15,-15,16,16
450,2,0.3917178,-13,-13,0,0
450,2,0.3521451,-15,-13,0,0
450,2,0.2159858,-15,-15,0,0
450,2,0.03444756,-15,-11,0,0
450,2,0.003336295,-11,-11,0,0
450,2,0.00236748,-13,-11,0,0
454,2,0.3922198,-13,-13,0,0
454,2,0.3520443,-15,-13,0,0
454,2,0.2155869,-15,-15,0,0
454,2,0.03443781,-15,-11,0,0
454,2,0.00334064,-11,-11,0,0
454,2,0.002370588,-13,-11,0,0
458,2,0.02922944,-13,-13,0,0
458,2,0.02629499,-15,-13,0,0
458,2,0.01613858,-15,-15,0,0
458,2,0.002572237,-15,-11,0,0
458,2,0.0002489466,-11,-11,0,0
458,2,0.0001766557,-13,-11,0,0
458,3,0.3046655,-1,2,24,0
458,3,0.2724044,-3,4,24,0
458,3,0.1011092,-13,14,24,0
458,3,0.09854044,-11,12,24,0
458,3,0.08286834,-15,16,24,0
458,4,0.05406702,-3,-3,4,4
458,4,0.01168428,-15,-15,16,16
467,2,0.391736,-13,-13,0,0
467,2,0.3521375,-15,-13,0,0
467,2,0.2159742,-15,-15,0,0
467,2,0.03444796,-15,-11,0,0
467,2,0.00333655,-11,-11,0,0
467,2,0.002367671,-13,-11,0,0
473,2,0.3915566,-13,-13,0,0
473,2,0.3521736,-15,-13,0,0
473,2,0.2161177,-15,-15,0,0
473,2,0.03445052,-15,-11,0,0
473,2,0.003335018,-11,-11,0,0
473,2,0.002366588,-13,-11,0,0
483,2,0.001128258,-13,-13,0,0
483,2,0.001015212,-15,-13,0,0
483,2,0.0006232915,-15,-15,0,0
483,2,9.931195e-05,-15,-11,0,0
483,2,9.609846e-06,-11,-11,0,0
483,2,6.819185e-06,-13,-11,0,0
483,3,0.3480318,-3,4,24,0
483,3,0.3042289,-1,2,24,0
483,3,0.1281568,-15,16,24,0
483,3,0.1029462,-13,14,24,0
483,3,0.1001536,-11,12,24,0
483,4,0.01121563,-3,-3,4,4
483,4,0.002384577,-15,-15,16,16
494,2,0.0001538544,-13,-13,0,0
494,2,0.0001384618,-15,-13,0,0
494,2,8.501914e-05,-15,-15,0,0
494,2,1.354511e-05,-15,-11,0,0
494,2,1.310429e-06,-11,-11,0,0
494,2,9.299084e-07,-13,-11,0,0
494,3,0.359158,-3,4,24,0
494,3,0.2966524,-1,2,24,0
494,3,0.1378452,-15,16,24,0
494,3,0.09894032,-13,14,24,0
494,3,0.09887559,-11,12,24,0
494,4,0.006693742,-3,-3,4,4
494,4,0.001441544,-15,-15,16,16
495,2,0.0001055436,-13,-13,0,0
495,2,9.496884e-05,-15,-13,0,0
495,2,5.83045e-05,-15,-15,0,0
495,2,9.290213e-06,-15,-11,0,0
495,2,8.989563e-07,-11,-11,0,0
495,2,6.378938e-07,-13,-11,0,0
495,3,0.3363081,-3,4,24,0
495,3,0.3272346,-1,2,24,0
495,3,0.1141264,-15,16,24,0
495,3,0.1103798,-13,14,24,0
495,3,0.1075978,-11,12,24,0
495,4,0.003366117,-3,-3,4,4
495,4,0.0007175682,-15,-15,16,16
497,2,0.3639273,-13,-13,0,0
497,2,0.3274372,-15,-13,0,0
497,2,0.201003,-15,-15,0,0
497,2,0.03203085,-15,-11,0,0
497,2,0.003099642,-11,-11,0,0
497,2,0.002199537,-13,-11,0,0
497,3,0.01977984,-3,4,24,0
497,3,0.01116511,-15,16,24,0
497,3,0.003806808,-1,2,24,0
497,3,0.001301369,-13,14,24,0
497,3,0.001284821,-11,12,24,0
497,4,0.02706569,-3,-3,4,4
497,4,0.005898862,-15,-15,16,16
506,2,0.3915504,-13,-13,0,0
506,2,0.3521801,-15,-13,0,0
506,2,0.2161169,-15,-15,0,0
506,2,0.03445099,-15,-11,0,0
506,2,0.003334959,-11,-11,0,0
506,2,0.002366559,-13,-11,0,0
512,2,0.3559879,-13,-13,0,0
512,2,0.3203117,-15,-13,0,0
512,2,0.1966387,-15,-15,0,0
512,2,0.03133367,-15,-11,0,0
512,2,0.003032007,-11,-11,0,0
512,2,0.002151545,-13,-11,0,0
512,3,0.03511312,-3,4,24,0
512,3,0.01899546,-15,16,24,0
512,3,0.01152766,-1,2,24,0
512,3,0.003881354,-13,14,24,0
512,3,0.003731372,-11,12,24,0
512,4,0.01424851,-3,-3,4,4
512,4,0.003047044,-15,-15,16,16
516,2,0.2300702,-13,-13,0,0
516,2,0.2070481,-15,-13,0,0
516,2,0.1271269,-15,-15,0,0
516,2,0.02025383,-15,-11,0,0
516,2,0.001959529,-11,-11,0,0
516,2,0.001390537,-13,-11,0,0
516,3,0.2260587,-3,4,24,0
516,3,0.1434273,-15,16,24,0
516,3,0.001462486,-1,2,24,0
516,3,0.000995269,-13,14,24,0
516,4,0.03298516,-3,-3,4,4
516,4,0.00722209,-15,-15,16,16
520,2,0.3815283,-13,-13,0,0
520,2,0.3432839,-15,-13,0,0
520,2,0.2107485,-15,-15,0,0
520,2,0.03358308,-15,-11,0,0
520,2,0.00324967,-11,-11,0,0
520,2,0.002305939,-13,-11,0,0
520,3,0.009910389,-3,4,24,0
520,3,0.005158733,-15,16,24,0
520,3,0.003713277,-1,2,24,0
520,3,0.001244159,-11,12,24,0
520,3,0.001240843,-13,14,24,0
520,4,0.003334307,-3,-3,4,4
520,4,0.0006988528,-15,-15,16,16
532,2,0.1628472,-13,-13,0,0
532,2,0.1465358,-15,-13,0,0
532,2,0.08996766,-15,-15,0,0
532,2,0.01433426,-15,-11,0,0
532,2,0.001386979,-11,-11,0,0
532,2,0.0009842542,-13,-11,0,0
532,3,0.2103456,-3,4,24,0
532,3,0.1671467,-1,2,24,0
532,3,0.08405978,-15,16,24,0
532,3,0.05528535,-13,14,24,0
532,3,0.05470319,-11,12,24,0
532,4,0.01021443,-3,-3,4,4
532,4,0.002188818,-15,-15,16,16
534,2,0.3917152,-13,-13,0,0
534,2,0.352145,-15,-13,0,0
